Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Arian Foster,HOU,HOU@IND,31.0,0,0,0,0,0,0,15,102,1,0,9,65,0,0,0,0
Jamaal Charles,KC,BUF@KC,27.0,0,0,0,0,0,0,22,177,0,0,4,61,0,0,0,0
LeGarrette Blount,TB,TB@ARI,25.0,0,0,0,0,0,0,22,120,2,0,2,9,0,0,1,0
BenJarvus Green-Ellis,NE,MIN@NE,25.0,0,0,0,0,0,0,17,112,2,0,1,11,0,0,0,0
Adrian Peterson,MIN,MIN@NE,25.0,0,0,0,0,0,0,25,92,1,0,5,50,0,0,0,0
Marcel Reece,OAK,SEA@OAK,21.0,0,0,0,0,0,0,2,32,0,0,3,90,1,0,0,0
Frank Gore,SF,DEN@SF,18.0,0,0,0,0,0,0,29,118,1,0,1,7,0,0,0,0
Chris Johnson,TEN,TEN@SD,18.0,0,0,0,0,0,0,15,59,1,0,5,24,0,0,0,0
Mike Tolbert,SD,TEN@SD,18.0,0,0,0,0,0,0,11,63,1,0,4,27,0,0,0,0
Michael Bush,OAK,SEA@OAK,17.0,0,0,0,0,0,0,9,51,1,0,1,55,0,0,0,0
Darren Sproles,SD,TEN@SD,17.0,0,0,0,0,0,0,4,41,0,0,4,36,1,0,0,0
Maurice Jones-Drew,JAX,JAX@DAL,16.0,0,0,0,0,0,0,27,135,0,0,2,13,0,0,0,0
Rashard Mendenhall,PIT,PIT@NO,16.0,0,0,0,0,0,0,15,71,1,0,2,14,0,0,0,0
Danny Woodhead,NE,MIN@NE,16.0,0,0,0,0,0,0,6,13,1,0,5,45,0,0,0,0
Darren McFadden,OAK,SEA@OAK,15.0,0,0,0,0,0,0,21,111,0,0,2,24,0,0,0,0
Ryan Mathews,SD,TEN@SD,14.0,0,0,0,0,0,0,15,43,1,0,3,11,0,0,0,0
LaDainian Tomlinson,NYJ,GB@NYJ,13.0,0,0,0,0,0,0,16,54,0,0,5,37,0,0,0,0
Beanie Wells,ARI,TB@ARI,13.0,0,0,0,0,0,0,16,50,1,0,1,14,0,0,0,0
Keiland Williams,WAS,WAS@DET,13.0,0,0,0,0,0,0,6,25,1,0,3,28,0,0,0,0
Jahvid Best,DET,WAS@DET,12.0,0,0,0,0,0,0,12,48,0,0,5,31,0,0,0,0
Mike Hart,IND,HOU@IND,12.0,0,0,0,0,0,0,12,84,0,0,3,19,0,0,0,0
Toby Gerhart,MIN,MIN@NE,11.0,0,0,0,0,0,0,2,0,0,0,5,67,0,0,0,0
Ryan Torain,WAS,WAS@DET,11.0,0,0,0,0,0,0,9,10,0,0,3,19,1,0,0,0
Ricky Williams,MIA,MIA@CIN,11.0,0,0,0,0,0,0,9,47,1,0,1,2,0,0,0,0
Cedric Benson,CIN,MIA@CIN,10.0,0,0,0,0,0,0,20,69,0,0,3,12,0,0,0,0
Fred Jackson,BUF,BUF@KC,10.0,0,0,0,0,0,0,20,64,0,0,3,11,0,0,0,0
